Node,NumThreads,Load,Algorithm,Time
B,2,200,Algoritmo_2,23.483
,,,,
B,2,200,Algoritmo_2,23.813
,,,,
B,2,200,Algoritmo_2,25.259
,,,,
B,2,200,Algoritmo_2,19.947
,,,,
B,2,200,Algoritmo_2,23.117
,,,,
B,2,200,Algoritmo_2,24.128
,,,,
B,2,200,Algoritmo_2,23.144
,,,,
B,2,200,Algoritmo_2,23.847
,,,,
B,2,200,Algoritmo_2,22.066
,,,,
B,2,200,Algoritmo_2,19.681
,,,,
B,2,200,Algoritmo_2,23.498
,,,,
B,2,200,Algoritmo_2,22.212
,,,,
B,2,200,Algoritmo_2,19.631
,,,,
B,2,200,Algoritmo_2,23.751
,,,,
B,2,200,Algoritmo_2,22.835
,,,,
B,2,200,Algoritmo_2,24.673
,,,,
B,2,200,Algoritmo_2,19.670
,,,,
B,2,200,Algoritmo_2,22.409
,,,,
B,2,200,Algoritmo_2,19.690
,,,,
B,2,200,Algoritmo_2,23.813
,,,,
B,2,200,Algoritmo_2,22.275
,,,,
B,2,200,Algoritmo_2,19.638
,,,,
B,2,200,Algoritmo_2,23.817
,,,,
B,2,200,Algoritmo_2,22.340
,,,,
B,2,200,Algoritmo_2,19.571
,,,,
B,4,200,Algoritmo_2,16.265
,,,,
B,4,200,Algoritmo_2,12.549
,,,,
B,4,200,Algoritmo_2,14.737
,,,,
B,4,200,Algoritmo_2,12.651
,,,,
B,4,200,Algoritmo_2,13.856
,,,,
B,4,200,Algoritmo_2,15.170
,,,,
B,4,200,Algoritmo_2,12.918
,,,,
B,4,200,Algoritmo_2,13.953
,,,,
B,4,200,Algoritmo_2,14.684
,,,,
B,4,200,Algoritmo_2,13.801
,,,,
B,4,200,Algoritmo_2,15.489
,,,,
B,4,200,Algoritmo_2,14.047
,,,,
B,4,200,Algoritmo_2,15.442
,,,,
B,4,200,Algoritmo_2,14.959
,,,,
B,4,200,Algoritmo_2,10.560
,,,,
B,4,200,Algoritmo_2,15.410
,,,,
B,4,200,Algoritmo_2,13.917
,,,,
B,4,200,Algoritmo_2,14.265
,,,,
B,4,200,Algoritmo_2,15.280
,,,,
B,4,200,Algoritmo_2,15.284
,,,,
B,4,200,Algoritmo_2,15.460
,,,,
B,4,200,Algoritmo_2,14.737
,,,,
B,4,200,Algoritmo_2,10.825
,,,,
B,4,200,Algoritmo_2,11.156
,,,,
B,4,200,Algoritmo_2,15.319
,,,,
B,4,200,Algoritmo_2,14.190
,,,,
B,4,200,Algoritmo_2,13.544
,,,,
B,4,200,Algoritmo_2,14.988
,,,,
B,4,200,Algoritmo_2,13.735
,,,,
B,4,200,Algoritmo_2,13.782
,,,,
B,4,200,Algoritmo_2,15.327
,,,,
B,4,200,Algoritmo_2,12.348
,,,,
B,4,200,Algoritmo_2,14.447
,,,,
B,4,200,Algoritmo_2,15.560
,,,,
B,4,200,Algoritmo_2,15.406
,,,,
B,4,200,Algoritmo_2,14.555
,,,,
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,8,200,Algoritmo_2,0
B,1,200,Algoritmo_3,42.773
,,,,
B,1,200,Algoritmo_3,41.642
,,,,
B,1,200,Algoritmo_3,42.535
,,,,
B,1,200,Algoritmo_3,43.688
,,,,
B,1,200,Algoritmo_3,43.407
,,,,
B,1,200,Algoritmo_3,43.115
,,,,
B,1,200,Algoritmo_3,42.967
,,,,
B,1,200,Algoritmo_3,41.066
,,,,
B,1,200,Algoritmo_3,41.525
,,,,
B,1,200,Algoritmo_3,41.246
,,,,
B,1,200,Algoritmo_3,42.783
,,,,
B,1,200,Algoritmo_3,42.643
,,,,
B,1,200,Algoritmo_3,42.670
,,,,
B,1,200,Algoritmo_3,42.236
,,,,
B,1,200,Algoritmo_3,41.282
,,,,
B,1,200,Algoritmo_3,39.085
,,,,
B,1,200,Algoritmo_3,40.581
,,,,
B,1,200,Algoritmo_3,41.449
,,,,
B,1,200,Algoritmo_3,38.774
,,,,
B,1,200,Algoritmo_3,38.726
,,,,
B,1,200,Algoritmo_3,38.998
,,,,
B,1,200,Algoritmo_3,38.160
,,,,
B,1,200,Algoritmo_3,36.843
,,,,
B,1,200,Algoritmo_3,33.098
,,,,
B,1,200,Algoritmo_3,40.524
,,,,
B,1,200,Algoritmo_3,39.740
,,,,
B,1,200,Algoritmo_3,37.186
,,,,
B,1,200,Algoritmo_3,37.159
,,,,
B,1,200,Algoritmo_3,38.465
,,,,
B,1,200,Algoritmo_3,36.747
,,,,
B,1,200,Algoritmo_3,33.725
,,,,
B,1,200,Algoritmo_3,34.703
,,,,
B,1,200,Algoritmo_3,37.570
,,,,
B,1,200,Algoritmo_3,34.899
,,,,
B,1,200,Algoritmo_3,37.459
,,,,
B,1,200,Algoritmo_3,33.641
,,,,
B,2,200,Algoritmo_3,21.578
,,,,
B,2,200,Algoritmo_3,22.522
,,,,
B,2,200,Algoritmo_3,19.367
,,,,
B,2,200,Algoritmo_3,19.861
,,,,
B,2,200,Algoritmo_3,22.933
,,,,
B,2,200,Algoritmo_3,19.680
,,,,
B,2,200,Algoritmo_3,21.313
,,,,
B,2,200,Algoritmo_3,19.117
,,,,
B,2,200,Algoritmo_3,21.416
,,,,
B,2,200,Algoritmo_3,22.899
,,,,
B,2,200,Algoritmo_3,19.076
,,,,
B,2,200,Algoritmo_3,22.943
,,,,
B,2,200,Algoritmo_3,19.967
,,,,
B,2,200,Algoritmo_3,22.999
,,,,
B,2,200,Algoritmo_3,20.146
,,,,
B,2,200,Algoritmo_3,19.828
,,,,
B,2,200,Algoritmo_3,22.938
,,,,
B,2,200,Algoritmo_3,21.910
,,,,
B,2,200,Algoritmo_3,19.745
,,,,
B,2,200,Algoritmo_3,21.681
,,,,
B,2,200,Algoritmo_3,18.960
,,,,
B,2,200,Algoritmo_3,19.599
,,,,
B,2,200,Algoritmo_3,18.685
,,,,
B,2,200,Algoritmo_3,18.736
,,,,
B,2,200,Algoritmo_3,16.967
,,,,
B,2,200,Algoritmo_3,22.060
,,,,
B,2,200,Algoritmo_3,19.205
,,,,
B,2,200,Algoritmo_3,18.693
,,,,
B,2,200,Algoritmo_3,15.420
,,,,
B,2,200,Algoritmo_3,20.076
,,,,
B,2,200,Algoritmo_3,20.750
,,,,
B,2,200,Algoritmo_3,21.183
,,,,
B,2,200,Algoritmo_3,22.447
,,,,
B,2,200,Algoritmo_3,22.838
,,,,
B,2,200,Algoritmo_3,19.908
,,,,
B,2,200,Algoritmo_3,20.164
,,,,
B,4,200,Algoritmo_3,13.755
,,,,
B,4,200,Algoritmo_3,11.955
,,,,
B,4,200,Algoritmo_3,13.644
,,,,
B,4,200,Algoritmo_3,11.363
,,,,
B,4,200,Algoritmo_3,13.083
,,,,
B,4,200,Algoritmo_3,13.513
,,,,
B,4,200,Algoritmo_3,13.566
,,,,
B,4,200,Algoritmo_3,13.576
,,,,
B,4,200,Algoritmo_3,13.332
,,,,
B,4,200,Algoritmo_3,12.982
,,,,
B,4,200,Algoritmo_3,14.679
,,,,
B,4,200,Algoritmo_3,11.190
,,,,
B,4,200,Algoritmo_3,13.685
,,,,
B,4,200,Algoritmo_3,12.029
,,,,
B,4,200,Algoritmo_3,14.171
,,,,
B,4,200,Algoritmo_3,13.169
,,,,
B,4,200,Algoritmo_3,11.302
,,,,
B,4,200,Algoritmo_3,13.219
,,,,
B,4,200,Algoritmo_3,14.346
,,,,
B,4,200,Algoritmo_3,14.128
,,,,
B,4,200,Algoritmo_3,13.278
,,,,
B,4,200,Algoritmo_3,10.080
,,,,
B,4,200,Algoritmo_3,13.300
,,,,
B,4,200,Algoritmo_3,14.443
,,,,
B,4,200,Algoritmo_3,13.899
,,,,
B,4,200,Algoritmo_3,13.946
,,,,
B,4,200,Algoritmo_3,13.819
,,,,
B,4,200,Algoritmo_3,12.917
,,,,
B,4,200,Algoritmo_3,14.436
,,,,
B,4,200,Algoritmo_3,10.560
,,,,
B,4,200,Algoritmo_3,14.303
,,,,
B,4,200,Algoritmo_3,13.796
,,,,
B,4,200,Algoritmo_3,14.503
,,,,
B,4,200,Algoritmo_3,13.401
,,,,
B,4,200,Algoritmo_3,13.182
,,,,
B,4,200,Algoritmo_3,13.937
,,,,
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,8,200,Algoritmo_3,0
B,1,400,Algoritmo_1,192.373
,,,,
B,1,400,Algoritmo_1,182.386
,,,,
B,1,400,Algoritmo_1,193.984
,,,,
B,1,400,Algoritmo_1,192.017
,,,,
B,1,400,Algoritmo_1,183.381
,,,,
B,1,400,Algoritmo_1,194.253
,,,,
B,1,400,Algoritmo_1,186.181
,,,,
B,1,400,Algoritmo_1,180.416
,,,,
B,1,400,Algoritmo_1,191.183
,,,,
B,1,400,Algoritmo_1,190.662
,,,,
B,1,400,Algoritmo_1,186.289
,,,,
B,1,400,Algoritmo_1,184.433
,,,,
B,1,400,Algoritmo_1,196.351
,,,,
B,1,400,Algoritmo_1,194.556
,,,,
B,1,400,Algoritmo_1,189.314
,,,,
B,1,400,Algoritmo_1,192.153
,,,,
B,1,400,Algoritmo_1,184.676
,,,,
B,1,400,Algoritmo_1,184.514
,,,,
B,1,400,Algoritmo_1,183.169
,,,,
B,1,400,Algoritmo_1,192.402
,,,,
B,1,400,Algoritmo_1,191.489
,,,,
B,1,400,Algoritmo_1,191.007
,,,,
B,1,400,Algoritmo_1,190.963
,,,,
B,1,400,Algoritmo_1,191.177
,,,,
B,1,400,Algoritmo_1,183.798
,,,,
B,1,400,Algoritmo_1,191.321
,,,,
B,1,400,Algoritmo_1,192.376
,,,,
B,1,400,Algoritmo_1,193.707
,,,,
B,1,400,Algoritmo_1,194.777
,,,,
B,1,400,Algoritmo_1,185.563
,,,,
B,1,400,Algoritmo_1,190.245
,,,,
B,1,400,Algoritmo_1,196.709
,,,,
B,1,400,Algoritmo_1,185.783
,,,,
B,1,400,Algoritmo_1,181.810
,,,,
B,1,400,Algoritmo_1,185.017
,,,,
B,1,400,Algoritmo_1,197.628
,,,,
B,2,400,Algoritmo_1,99.239
,,,,
B,2,400,Algoritmo_1,96.922
,,,,
B,2,400,Algoritmo_1,99.062
,,,,
B,2,400,Algoritmo_1,115.086
,,,,
B,2,400,Algoritmo_1,103.897
,,,,
B,2,400,Algoritmo_1,98.406
,,,,
B,2,400,Algoritmo_1,98.988
,,,,
B,2,400,Algoritmo_1,97.452
,,,,
B,2,400,Algoritmo_1,92.644
,,,,
B,2,400,Algoritmo_1,99.544
,,,,
B,2,400,Algoritmo_1,97.092
,,,,
B,2,400,Algoritmo_1,98.412
,,,,
B,2,400,Algoritmo_1,97.811
,,,,
B,2,400,Algoritmo_1,97.211
,,,,
B,2,400,Algoritmo_1,100.073
,,,,
B,2,400,Algoritmo_1,98.006
,,,,
B,2,400,Algoritmo_1,100.439
,,,,
B,2,400,Algoritmo_1,99.484
,,,,
B,2,400,Algoritmo_1,98.794
,,,,
B,2,400,Algoritmo_1,100.010
,,,,
B,2,400,Algoritmo_1,102.025
,,,,
B,2,400,Algoritmo_1,101.902
,,,,
B,2,400,Algoritmo_1,98.649
,,,,
B,2,400,Algoritmo_1,100.684
,,,,
B,2,400,Algoritmo_1,102.391
,,,,
B,2,400,Algoritmo_1,102.594
,,,,
B,2,400,Algoritmo_1,97.830
,,,,
B,2,400,Algoritmo_1,99.433
,,,,
B,2,400,Algoritmo_1,99.406
,,,,
B,2,400,Algoritmo_1,100.047
,,,,
B,2,400,Algoritmo_1,99.749
,,,,
B,2,400,Algoritmo_1,98.686
,,,,
B,2,400,Algoritmo_1,102.230
,,,,
B,2,400,Algoritmo_1,97.155
,,,,
B,2,400,Algoritmo_1,101.314
,,,,
B,2,400,Algoritmo_1,105.605
,,,,
B,4,400,Algoritmo_1,63.835
,,,,
B,4,400,Algoritmo_1,63.059
,,,,
B,4,400,Algoritmo_1,62.761
,,,,
B,4,400,Algoritmo_1,62.222
,,,,
B,4,400,Algoritmo_1,63.399
,,,,
B,4,400,Algoritmo_1,63.075
,,,,
B,4,400,Algoritmo_1,61.461
,,,,
B,4,400,Algoritmo_1,60.489
,,,,
B,4,400,Algoritmo_1,63.911
,,,,
B,4,400,Algoritmo_1,61.341
,,,,
B,4,400,Algoritmo_1,61.522
,,,,
B,4,400,Algoritmo_1,63.470
,,,,
B,4,400,Algoritmo_1,62.394
,,,,
B,4,400,Algoritmo_1,63.762
,,,,
B,4,400,Algoritmo_1,63.134
,,,,
B,4,400,Algoritmo_1,62.712
,,,,
B,4,400,Algoritmo_1,63.739
,,,,
B,4,400,Algoritmo_1,64.183
,,,,
B,4,400,Algoritmo_1,65.698
,,,,
B,4,400,Algoritmo_1,62.370
,,,,
B,4,400,Algoritmo_1,62.020
,,,,
B,4,400,Algoritmo_1,60.858
,,,,
B,4,400,Algoritmo_1,62.226
,,,,
B,4,400,Algoritmo_1,63.057
,,,,
B,4,400,Algoritmo_1,67.977
,,,,
B,4,400,Algoritmo_1,75.997
,,,,
B,4,400,Algoritmo_1,67.622
,,,,
B,4,400,Algoritmo_1,67.022
,,,,
B,4,400,Algoritmo_1,67.120
,,,,
B,4,400,Algoritmo_1,63.989
,,,,
B,4,400,Algoritmo_1,65.174
,,,,
B,4,400,Algoritmo_1,62.190
,,,,
B,4,400,Algoritmo_1,63.456
,,,,
B,4,400,Algoritmo_1,63.199
,,,,
B,4,400,Algoritmo_1,63.691
,,,,
B,4,400,Algoritmo_1,64.051
,,,,
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,8,400,Algoritmo_1,0
B,1,400,Algoritmo_2,196.202
,,,,
B,1,400,Algoritmo_2,194.409
,,,,
B,1,400,Algoritmo_2,195.474
,,,,
B,1,400,Algoritmo_2,196.096
,,,,
B,1,400,Algoritmo_2,195.532
,,,,
B,1,400,Algoritmo_2,194.249
,,,,
B,1,400,Algoritmo_2,194.805
,,,,
B,1,400,Algoritmo_2,195.582
,,,,
B,1,400,Algoritmo_2,198.113
,,,,
B,1,400,Algoritmo_2,194.898
,,,,
B,1,400,Algoritmo_2,189.577
,,,,
B,1,400,Algoritmo_2,190.497
,,,,
B,1,400,Algoritmo_2,196.533
,,,,
B,1,400,Algoritmo_2,196.226
,,,,
B,1,400,Algoritmo_2,190.443
,,,,
B,1,400,Algoritmo_2,193.432
,,,,
B,1,400,Algoritmo_2,192.519
,,,,
B,1,400,Algoritmo_2,188.930
,,,,
B,1,400,Algoritmo_2,194.409
,,,,
B,1,400,Algoritmo_2,189.748
,,,,
B,1,400,Algoritmo_2,193.304
,,,,
B,1,400,Algoritmo_2,192.608
,,,,
B,1,400,Algoritmo_2,192.860
,,,,
B,1,400,Algoritmo_2,191.660
,,,,
B,1,400,Algoritmo_2,191.701
,,,,
B,1,400,Algoritmo_2,191.242
,,,,
B,1,400,Algoritmo_2,191.793
,,,,
B,1,400,Algoritmo_2,190.940
,,,,
B,1,400,Algoritmo_2,187.891
,,,,
B,1,400,Algoritmo_2,191.474
,,,,
B,1,400,Algoritmo_2,193.327
,,,,
B,1,400,Algoritmo_2,192.303
,,,,
B,1,400,Algoritmo_2,191.285
,,,,
B,1,400,Algoritmo_2,188.248
,,,,
B,1,400,Algoritmo_2,193.276
,,,,
B,1,400,Algoritmo_2,192.353
,,,,
B,2,400,Algoritmo_2,102.091
,,,,
B,2,400,Algoritmo_2,104.306
,,,,
B,2,400,Algoritmo_2,102.720
,,,,
B,2,400,Algoritmo_2,104.412
,,,,
B,2,400,Algoritmo_2,103.083
,,,,
B,2,400,Algoritmo_2,100.757
,,,,
B,2,400,Algoritmo_2,103.322
,,,,
B,2,400,Algoritmo_2,100.088
,,,,
B,2,400,Algoritmo_2,102.870
,,,,
B,2,400,Algoritmo_2,103.638
,,,,
B,2,400,Algoritmo_2,100.210
,,,,
B,2,400,Algoritmo_2,101.590
,,,,
B,2,400,Algoritmo_2,99.388
,,,,
B,2,400,Algoritmo_2,103.374
,,,,
B,2,400,Algoritmo_2,102.393
,,,,
B,2,400,Algoritmo_2,100.325
,,,,
B,2,400,Algoritmo_2,101.704
,,,,
B,2,400,Algoritmo_2,101.551
,,,,
B,2,400,Algoritmo_2,102.885
,,,,
B,2,400,Algoritmo_2,101.673
,,,,
B,2,400,Algoritmo_2,101.962
,,,,
B,2,400,Algoritmo_2,104.128
,,,,
B,2,400,Algoritmo_2,102.811
,,,,
B,2,400,Algoritmo_2,104.238
,,,,
B,2,400,Algoritmo_2,101.044
,,,,
B,2,400,Algoritmo_2,105.795
,,,,
B,2,400,Algoritmo_2,107.458
,,,,
B,2,400,Algoritmo_2,102.279
,,,,
B,2,400,Algoritmo_2,106.493
,,,,
B,2,400,Algoritmo_2,101.288
,,,,
B,2,400,Algoritmo_2,100.238
,,,,
B,2,400,Algoritmo_2,104.116
,,,,
B,2,400,Algoritmo_2,101.230
,,,,
B,2,400,Algoritmo_2,101.264
,,,,
B,2,400,Algoritmo_2,101.334
,,,,
B,2,400,Algoritmo_2,101.631
,,,,
B,4,400,Algoritmo_2,61.020
,,,,
B,4,400,Algoritmo_2,58.412
,,,,
B,4,400,Algoritmo_2,60.122
,,,,
B,4,400,Algoritmo_2,61.298
,,,,
B,4,400,Algoritmo_2,61.030
,,,,
B,4,400,Algoritmo_2,58.806
,,,,
B,4,400,Algoritmo_2,59.435
,,,,
B,4,400,Algoritmo_2,59.519
,,,,
B,4,400,Algoritmo_2,60.928
,,,,
B,4,400,Algoritmo_2,61.745
,,,,
B,4,400,Algoritmo_2,58.477
,,,,
B,4,400,Algoritmo_2,59.255
,,,,
B,4,400,Algoritmo_2,59.009
,,,,
B,4,400,Algoritmo_2,60.281
,,,,
B,4,400,Algoritmo_2,63.669
,,,,
B,4,400,Algoritmo_2,59.957
,,,,
B,4,400,Algoritmo_2,63.789
,,,,
B,4,400,Algoritmo_2,59.196
,,,,
B,4,400,Algoritmo_2,59.381
,,,,
B,4,400,Algoritmo_2,63.191
,,,,
B,4,400,Algoritmo_2,60.226
,,,,
B,4,400,Algoritmo_2,62.780
,,,,
B,4,400,Algoritmo_2,59.659
,,,,
B,4,400,Algoritmo_2,60.248
,,,,
B,4,400,Algoritmo_2,59.462
,,,,
B,4,400,Algoritmo_2,63.147
,,,,
B,4,400,Algoritmo_2,60.532
,,,,
B,4,400,Algoritmo_2,61.136
,,,,
B,4,400,Algoritmo_2,62.737
,,,,
B,4,400,Algoritmo_2,62.055
,,,,
B,4,400,Algoritmo_2,61.531
,,,,
B,4,400,Algoritmo_2,63.167
,,,,
B,4,400,Algoritmo_2,59.870
,,,,
B,4,400,Algoritmo_2,59.326
,,,,
B,4,400,Algoritmo_2,62.301
,,,,
B,4,400,Algoritmo_2,62.020
,,,,
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,8,400,Algoritmo_2,0
B,1,400,Algoritmo_3,201.844
,,,,
B,1,400,Algoritmo_3,195.196
,,,,
B,1,400,Algoritmo_3,196.412
,,,,
B,1,400,Algoritmo_3,205.081
,,,,
B,1,400,Algoritmo_3,196.859
,,,,
B,1,400,Algoritmo_3,191.803
,,,,
B,1,400,Algoritmo_3,190.744
,,,,
B,1,400,Algoritmo_3,191.481
,,,,
B,1,400,Algoritmo_3,189.948
,,,,
B,1,400,Algoritmo_3,201.641
,,,,
B,1,400,Algoritmo_3,192.883
,,,,
B,1,400,Algoritmo_3,195.478
,,,,
B,1,400,Algoritmo_3,191.588
,,,,
B,1,400,Algoritmo_3,203.824
,,,,
B,1,400,Algoritmo_3,192.621
,,,,
B,1,400,Algoritmo_3,197.866
,,,,
B,1,400,Algoritmo_3,195.246
,,,,
B,1,400,Algoritmo_3,201.178
,,,,
B,1,400,Algoritmo_3,194.397
,,,,
B,1,400,Algoritmo_3,191.682
,,,,
B,1,400,Algoritmo_3,194.055
,,,,
B,1,400,Algoritmo_3,189.242
,,,,
B,1,400,Algoritmo_3,203.644
,,,,
B,1,400,Algoritmo_3,193.633
,,,,
B,1,400,Algoritmo_3,202.995
,,,,
B,1,400,Algoritmo_3,195.521
,,,,
B,1,400,Algoritmo_3,196.505
,,,,
B,1,400,Algoritmo_3,192.506
,,,,
B,1,400,Algoritmo_3,200.748
,,,,
B,1,400,Algoritmo_3,191.265
,,,,
B,1,400,Algoritmo_3,199.889
,,,,
B,1,400,Algoritmo_3,192.247
,,,,
B,1,400,Algoritmo_3,190.112
,,,,
B,1,400,Algoritmo_3,190.639
,,,,
B,1,400,Algoritmo_3,189.684
,,,,
B,1,400,Algoritmo_3,200.107
,,,,
B,2,400,Algoritmo_3,101.889
,,,,
B,2,400,Algoritmo_3,111.708
,,,,
B,2,400,Algoritmo_3,102.051
,,,,
B,2,400,Algoritmo_3,100.183
,,,,
B,2,400,Algoritmo_3,101.399
,,,,
B,2,400,Algoritmo_3,104.231
,,,,
B,2,400,Algoritmo_3,105.729
,,,,
B,2,400,Algoritmo_3,101.197
,,,,
B,2,400,Algoritmo_3,105.137
,,,,
B,2,400,Algoritmo_3,100.507
,,,,
B,2,400,Algoritmo_3,99.869
,,,,
B,2,400,Algoritmo_3,101.848
,,,,
B,2,400,Algoritmo_3,106.820
,,,,
B,2,400,Algoritmo_3,108.276
,,,,
B,2,400,Algoritmo_3,99.872
,,,,
B,2,400,Algoritmo_3,110.269
,,,,
B,2,400,Algoritmo_3,101.506
,,,,
B,2,400,Algoritmo_3,102.988
,,,,
B,2,400,Algoritmo_3,105.469
,,,,
B,2,400,Algoritmo_3,103.536
,,,,
B,2,400,Algoritmo_3,99.663
,,,,
B,2,400,Algoritmo_3,105.028
,,,,
B,2,400,Algoritmo_3,106.090
,,,,
B,2,400,Algoritmo_3,103.986
,,,,
B,2,400,Algoritmo_3,104.594
,,,,
B,2,400,Algoritmo_3,104.187
,,,,
B,2,400,Algoritmo_3,103.520
,,,,
B,2,400,Algoritmo_3,107.338
,,,,
B,2,400,Algoritmo_3,100.568
,,,,
B,2,400,Algoritmo_3,100.335
,,,,
B,2,400,Algoritmo_3,107.451
,,,,
B,2,400,Algoritmo_3,101.365
,,,,
B,2,400,Algoritmo_3,98.529
,,,,
B,2,400,Algoritmo_3,103.307
,,,,
B,2,400,Algoritmo_3,105.442
,,,,
B,2,400,Algoritmo_3,106.542
,,,,
B,4,400,Algoritmo_3,64.403
,,,,
B,4,400,Algoritmo_3,64.944
,,,,
B,4,400,Algoritmo_3,64.564
,,,,
B,4,400,Algoritmo_3,63.896
,,,,
B,4,400,Algoritmo_3,66.748
,,,,
B,4,400,Algoritmo_3,62.118
,,,,
B,4,400,Algoritmo_3,62.571
,,,,
B,4,400,Algoritmo_3,62.954
,,,,
B,4,400,Algoritmo_3,63.987
,,,,
B,4,400,Algoritmo_3,64.258
,,,,
B,4,400,Algoritmo_3,65.594
,,,,
B,4,400,Algoritmo_3,65.814
,,,,
B,4,400,Algoritmo_3,61.693
,,,,
B,4,400,Algoritmo_3,64.939
,,,,
B,4,400,Algoritmo_3,64.198
,,,,
B,4,400,Algoritmo_3,64.377
,,,,
B,4,400,Algoritmo_3,66.995
,,,,
B,4,400,Algoritmo_3,63.738
,,,,
B,4,400,Algoritmo_3,63.867
,,,,
B,4,400,Algoritmo_3,64.120
,,,,
B,4,400,Algoritmo_3,64.511
,,,,
B,4,400,Algoritmo_3,67.188
,,,,
B,4,400,Algoritmo_3,64.437
,,,,
